Urban,665.7068795,42.9979702
Urban,665.1429169,41.62631232
Urban,663.9320574,40.69784672
Urban,663.9050544,39.69423527
Urban,666.4264594,45.25616541
Urban,666.0079129,44.39190277
Urban,662.1014791,16.73649833
Urban,670.7324376,53.48063429
Urban,670.1672748,52.06437146
Urban,670.1402718,51.06076001
Urban,670.1131788,50.05380319
Urban,668.9028594,49.14540981
Urban,667.6895997,48.1277343
Urban,673.1689581,55.88769326
Urban,671.4265146,54.79097425
Urban,675.9627371,58.10545169
Urban,671.4917719,57.21636858
Urban,679.2500198,61.07955895
Urban,677.4891379,59.74274914
Urban,672.7316596,59.2237165
Urban,684.487415,64.20954517
Urban,683.5036058,62.90475028
Urban,683.4811033,62.0684074
Urban,686.7908994,65.44996149
Urban,690.730444,60.75492225
Urban,692.1708183,56.92118303
Urban,690.8142926,55.47602949
Urban,691.7147676,59.56025387
Urban,692.870271,58.431316
Urban,692.762259,54.4168702
Urban,692.735256,53.41325875
Urban,692.708253,52.4096473
Urban,693.8642063,51.29743629
Urban,693.8372033,50.29382484
Urban,693.8102003,49.29021339
Urban,693.7831973,48.28660194
Urban,692.9647814,47.25224124
Urban,693.4099559,63.79789112
Urban,692.9794081,62.48757895
Urban,694.9123727,46.17914291
Urban,694.8853697,45.17553146
Urban,694.8583667,44.17192001
Urban,696.0145451,43.06807243
Urban,695.9875421,42.06446098
Urban,695.9605391,41.06084953
Urban,695.9335361,40.05723808
Urban,695.1145202,39.0005749
Urban,694.2440485,65.41490403
Urban,697.0624865,37.94141562
Urban,697.0354835,36.93780417
Urban,697.0084805,35.93419272
Urban,696.9814775,34.93058127
Urban,698.1378809,33.83509711
Urban,696.9274715,32.92335837
Urban,696.9004685,31.91974692
Urban,696.8734655,30.91613547
Urban,696.8470251,29.93343259
Urban,698.0019658,28.78358615
Urban,697.9749628,27.7799747
Urban,697.9479598,26.77636325
Urban,700.2900199,25.67264068
Urban,700.2630169,24.66902923
Urban,700.2360139,23.66541778
Urban,700.2090109,22.66180633
Urban,700.1820079,21.65819488
Urban,700.1550049,20.65458343
Urban,700.1280019,19.65097198
Urban,700.1009989,18.64736053
Urban,700.0739959,17.64374908
Urban,700.0469929,16.64013763
Urban,700.0199899,15.63652618
Urban,699.993437,14.64964158
Urban,701.1500654,13.56252086
Urban,701.1230624,12.55890941
Urban,701.0960594,11.55529796
Urban,702.2549381,10.55181152
Urban,702.2279351,9.548200074
Urban,702.2013822,8.561315481
Urban,703.1172339,7.340354894
Urban,703.3249319,6.244770731
Urban,704.4835856,5.232920866
Urban,705.0536864,4.384095354
Urban,705.6201868,3.401454983
Urban,704.8791795,2.305770808
Urban,708.5813907,0.823050598
Urban,722.1381461,0.266919395
Urban,736.3687264,0.268419562
Urban,750.5993067,0.269919728
Urban,762.4667496,0.591767969
Urban,766.6440885,4.035143409
Urban,764.8940191,2.654997089
Urban,764.8681413,1.693202783
Urban,769.1223637,7.994083046
Urban,768.557651,6.594547073
Urban,767.3434161,5.540630037
Urban,772.9582397,11.47923951
Urban,769.8423186,10.26621731
Urban,768.6343095,9.443688468
Urban,775.2857754,16.24662575
Urban,774.708484,14.82478603
Urban,774.681481,13.82117458
Urban,774.654478,12.81756313
Urban,787.0171463,11.51113397
Urban,785.2585556,10.25947906
